agencyId,color,description,routeId,longName,shortName,textColor,type,url
43,,Retiro - Peribebuy y Mocoretá: a Tribunales de Retiro/Htal. Ferroviario,43_2209,JNAMBA126,126B,,3,
43,,Retiro - Av. Mons. Rodolfo Bufano: a Tribunales de Retiro/Htal. Ferroviario,43_2208,JNAMBA126,126A,,3,
43,,Expreso x Autop. - Retiro - Peribebuy y Mocoretá: Expreso x Autop.,43_2204,JNAMBA126,126F,,3,
43,,Retiro - Peribebuy y Mocoretá: a Tablada,43_1543,JNAMBA126,126B,,3,
43,,Retiro - Av. Mons. Rodolfo Bufano: a Tribunales de Retiro/Htal. Ferroviario,43_1542,JNAMBA126,126A,,3,
43,,Retiro - Av. Mons. Rodolfo Bufano: a Cement. de Villegas,43_1541,JNAMBA126,126A,,3,
43,,Retiro - Peribebuy y Mocoretá: a Tribunales de Retiro/Htal. Ferroviario,43_1544,JNAMBA126,126B,,3,
43,,Expreso x Autop. - Retiro - Av. Mons. Rodolfo Bufano: a Cement. de Villegas,43_1590,JNAMBA126,126E,,3,
43,,Expreso x Autop. - Retiro - Peribebuy y Mocoretá: a Tablada,43_1592,JNAMBA126,126F,,3,
43,,Expreso x Autop. - Retiro - Peribebuy y Mocoretá: Expreso x Autop.,43_1591,JNAMBA126,126F,,3,
43,,Expreso x Autop. - Retiro - Av. Mons. Rodolfo Bufano: Expreso x Autop.,43_1589,JNAMBA126,126E,,3,
43,,Av. Directorio y Av. José María Moreno - Av. Mons. Rodolfo Bufano: a Av. Mons. Rodolfo Bufano,43_333,JNAMBA126,126C,,3,
43,,Av. Directorio y Av. José María Moreno - Av. Mons. Rodolfo Bufano: a Av. Directorio y Av. José Marí­a Moreno,43_334,JNAMBA126,126C,,3,
43,,Av. Directorio y Av. José María Moreno - Peribebuy y Mocoretá: a Peribebuy y Mocoretá,43_335,JNAMBA126,126D,,3,
43,,Av. Directorio y Av. José María Moreno - Peribebuy y Mocoretá: a Av. Directorio y Av. José Marí­a Moreno,43_336,JNAMBA126,126D,,3,
47,,La Boca - Pque. Pte. Sarmiento: a La Boca,47_1440,JNAMBA029,29B,,3,
47,,La Boca - Olivos: a Olivos,47_1437,JNAMBA029,29A,,3,
47,,La Boca - Pque. Pte. Sarmiento: a Pque. Pte. Sarmiento,47_1439,JNAMBA029,29B,,3,
47,,La Boca - Olivos: a La Boca,47_1438,JNAMBA029,29A,,3,
47,,La Boca - Est. Rivadavia: a La Boca,47_1442,JNAMBA029,29C,,3,
47,,La Boca - Est. Rivadavia: a Est. Rivadavia,47_1441,JNAMBA029,29C,,3,
47,,Pza. de Mayo - Est. Belgrano: a Est. Belgrano,47_298,JNAMBA029,29D,,3,
47,,Pza. de Mayo - Est. Belgrano: a Pza. de Mayo,47_299,JNAMBA029,29D,,3,
49,,San Cristóbal - Munro x Viaducto Carranza: a San Cristobal x Viaducto Carranza,49_1455,JNAMBA041,41A,,3,
49,,San Cristóbal - Munro x Viaducto Carranza: a Munro x Viaducto Carranza,49_1454,JNAMBA041,41A,,3,
49,,Pte. Saavedra - Moreno x canal San Fernando: a Pte. Saavedra,49_1225,JPBSAS203,203A,,3,
49,,Pte. Saavedra - Moreno x canal San Fernando: a Moreno x canal San Fernando,49_1224,JPBSAS203,203A,,3,
49,,Pte. Saavedra - Moreno x Virreyes: a Pte. Saavedra,49_1229,JPBSAS203,203B,,3,
49,,Pte. Saavedra - Moreno x Virreyes: a Moreno x Virreyes,49_1228,JPBSAS203,203B,,3,
49,,Pte. Saavedra - Maquinista Savio: a Maquinista Savio,49_1240,JPBSAS203,203H,,3,
49,,Pte. Saavedra - Pilar x Ruta 9: a Pte. Saavedra,49_1237,JPBSAS203,203G,,3,
49,,Pte. Saavedra - Pilar x Ruta 9: a Pilar x Ruta 9,49_1236,JPBSAS203,203G,,3,
49,,Pte. Saavedra - Pilar x Del Viso: a Pte. Saavedra,49_1235,JPBSAS203,203F,,3,
49,,Pte. Saavedra - Pilar x Del Viso: a Pilar x Del Viso,49_1234,JPBSAS203,203F,,3,
49,,Pte. Saavedra - Pilar x Ford: a Pte. Saavedra,49_1233,JPBSAS203,203E,,3,
49,,Pte. Saavedra - Pilar x Ford: a Pilar x Ford,49_1232,JPBSAS203,203E,,3,
49,,Pte. Saavedra - Moreno x Panamericana: a Pte. Saavedra,49_1231,JPBSAS203,203C,,3,
49,,Pte. Saavedra - Moreno x Panamericana: a Moreno x Panamericana,49_1230,JPBSAS203,203C,,3,
49,,Pte. Saavedra - Pilar x Acc. Norte: a Pte. Saavedra,49_1243,JPBSAS203,203I,,3,
49,,Pte. Saavedra - Pilar x Acc. Norte: a Pilar x Acce. Norte,49_1242,JPBSAS203,203I,,3,
49,,Pte. Saavedra - Maquinista Savio: a Pte. Saavedra,49_1241,JPBSAS203,203H,,3,
430,,C - CCK - Est. Gral. Urquiza (Línea Mitre): C - CCK,430_1835,JNAMBA140,140C,,3,
430,,C - CCK - Est. Gral. Urquiza (Línea Mitre): C - Est. Gral. Urquiza (Lí­nea Mitre),430_1834,JNAMBA140,140C,,3,
430,,A - CCK - Est. Boulogne (Línea Mitre): A - CCK,430_1833,JNAMBA140,140A,,3,
430,,A - CCK - Est. Boulogne (Línea Mitre): A - Est. Boulogne (Lí­nea Mitre),430_1832,JNAMBA140,140A,,3,
430,,Chacarita - Est. Villa Adelina: a Chacarita,430_1831,JNAMBA184,184A,,3,
430,,Chacarita - Est. Villa Adelina: a Est.Villa Adelina,430_1830,JNAMBA184,184A,,3,
430,,D - CCK - Av. Congreso y Bucarelli: D - CCK,430_1839,JNAMBA140,140D,,3,
430,,D - CCK - Av. Congreso y Bucarelli: D - Av. Congreso y Bucarelli,430_1838,JNAMBA140,140D,,3,
430,,B - CCK - Alvarez Thomas y Lacroze: B - CCK,430_1837,JNAMBA140,140B,,3,
430,,B - CCK - Alvarez Thomas y Lacroze: B - Alvarez Thomas y Lacroze,430_1836,JNAMBA140,140B,,3,
430,,D - Barracas - Est. Transf. Vte. López: D - Est. Transf. Vte. López,430_1846,JNAMBA133,133D,,3,
430,,C - Est. Gral. Urquiza - Florida: C - Est. Gral. Urquiza,430_1845,JNAMBA133,133C,,3,
430,,C - Est. Gral. Urquiza - Florida: C - Florida,430_1844,JNAMBA133,133C,,3,
430,,B - Barracas - Nazca y Gaona: B - Barracas,430_1843,JNAMBA133,133B,,3,
430,,B - Barracas - Nazca y Gaona: B - Nazca y Gaona,430_1842,JNAMBA133,133B,,3,
430,,A - Barracas - Florida: A - Barracas,430_1841,JNAMBA133,133A,,3,
430,,A - Barracas - Florida: A - Florida,430_1840,JNAMBA133,133A,,3,
430,,D - Barracas - Est. Transf. Vte. López: D - Barracas,430_1847,JNAMBA133,133D,,3,
155,,Centenario: a LA PLATA x CENTENARIO,155_1337,JPBSAS338,338B,,3,
155,,Centenario: a SAN ISIDRO x CENTENARIO,155_1336,JPBSAS338,338B,,3,
155,,Ramos - Lomas: a Est. RAMOS,155_1347,JPBSAS406,406B,,3,
155,,Ramos - Lomas: a Est. LOMAS,155_1346,JPBSAS406,406B,,3,
155,,Ramos - San José: a Est. RAMOS,155_1345,JPBSAS406,406A,,3,
155,,Ramos - San José: a SAN José,155_1344,JPBSAS406,406A,,3,
155,,Buen Ayre: a LA PLATA x BUEN AyRE,155_1343,JPBSAS338,338E,,3,
155,,Buen Ayre: a SAN ISDRO x BUEN AyRE,155_1342,JPBSAS338,338E,,3,
155,,Lavallol: a LA PLATA x Ruta 4,155_1341,JPBSAS338,338C,,3,
155,,Lavallol: a SAN ISIDRO x Ruta 4,155_1340,JPBSAS338,338C,,3,
157,,Palomar x Av. de Mayo: Palomar x Av. de Mayo - VUELTA,157_1137,JPBSAS252,252B,,3,
157,,Palomar x Av. de Mayo: Palomar x Av. de Mayo - IDA,157_1136,JPBSAS252,252B,,3,
157,,Carapachay x Almeyra: a Carapachay x Almeyra - VUELTA,157_1135,JPBSAS252,252A,,3,
157,,Carapachay x Almeyra: a Carapachay x Almeyra - IDA,157_1134,JPBSAS252,252A,,3,
311,,32 y 122 - 122 y 610: 16 - IDA,311_1519,JMLPLAESTE,503R16,,3,
311,,7 y 622 - Cno. Gral. Belgrano y 501: 80 - IDA,311_1525,JMLPLAESTE,503R80,,3,
311,,32 y 122 - 12 Bis y 85: 61 - VUELTA,311_1524,JMLPLAESTE,503R61,,3,
311,,32 y 122 - 12 Bis y 85: 61 - IDA,311_1523,JMLPLAESTE,503R61,,3,
311,,32 y 122 - 122 y 610: 16 - VUELTA,311_1520,JMLPLAESTE,503R16,,3,
311,,7 y 622 - Cno. Gral. Belgrano y 501: 80 - VUELTA,311_1526,JMLPLAESTE,503R80,,3,
158,,Ramal B: B x 1 (ROJO),158_85,JPBSAS202,202B,,3,
158,,Ramal B: B x 1 LOS TALAS (ROJO),158_86,JPBSAS202,202B,,3,
158,,Ramal C: C x 60 (BLANCO),158_87,JPBSAS202,202C,,3,
158,,Ramal C: C x 60 LOS TALAS (BLANCO),158_88,JPBSAS202,202C,,3,
158,,Ramal D: D x 1 (BLANCA),158_89,JPBSAS202,202D,,3,
158,,Ramal D: D x 1 LOS TALAS (BLANCA),158_90,JPBSAS202,202D,,3,
158,,Ramal F: F x 1 (AMARILLA),158_93,JPBSAS202,202F,,3,
158,,Ramal F: F x 1 LOS TALAS (AMARILLO),158_94,JPBSAS202,202F,,3,
158,,Ramal H: H - CEMENTERIO - B. OBRERO x UNION (VERDE),158_95,JPBSAS202,202H,,3,
158,,Ramal H: H - UNION x B. OBRERO - LOS TALAS (BLANCO),158_96,JPBSAS202,202H,,3,
158,,Ramal I: G - LOS TALAS (BLANCO),158_97,JPBSAS202,202I,,3,
158,,Ramal J - La Balandra: J (ROJO) - VUELTA,158_98,JPBSAS202,202J,,3,
50,,Palermo x Av. J. de Garay y Av. Belgrano - Avellaneda: Ramal 2 x Av Mitre-Pza Constitución a Avellaneda,50_1536,JNAMBA095,95B,,3,
50,,Palermo x Av. J. de Garay y Av. Belgrano - Avellaneda: Ramal 2 x Av. Mitre - Pza. Constitución a Palermo,50_1535,JNAMBA095,95B,,3,
50,,Palermo - Avellaneda: Ramal 1 - VUELTA,50_1534,JNAMBA095,95A,,3,
50,,Palermo - Avellaneda: Ramal 1 - IDA,50_1533,JNAMBA095,95A,,3,
51,,Est. Lanus - Cdad. Universitaria x AeroPque.: a Cdad. Universitaria x AeroPque.,51_1447,JNAMBA037,37C,,3,
51,,Est. Lanus - Cdad. Universitaria x AeroPque.: a Est. Lanus,51_1446,JNAMBA037,37C,,3,
51,,Est. Lanus - Cdad. Universitaria x Av. F. Alcorta: a Cdad. Universitaria x Av. F. Alcorta,51_1445,JNAMBA037,37B,,3,
51,,Est. Lanus - Cdad. Universitaria x Av. F. Alcorta: a Est. Lanus,51_1444,JNAMBA037,37B,,3,
51,,Est. Lanus - Pza. Italia: a Pza. Italia,51_1443,JNAMBA037,37A,,3,
52,,Est. Federico Lacroze - Autodromo x Nogoya: a Chacarita x Nogoya,52_1465,JNAMBA047,47A,,3,
52,,Est. Federico Lacroze - Autodromo x Nogoya: a Autodromo x Nogoya,52_1464,JNAMBA047,47A,,3,
52,,Est. Federico Lacroze - Autodromo x Camarone: a Chacarita x Camarones,52_1479,JNAMBA047,47B,,3,
52,,Est. Federico Lacroze - Autodromo x Camarone: a Autodromo x Camarones,52_1478,JNAMBA047,47B,,3,
53,,Bº Sarmiento - Bcas. de Belgrano x Murgiondo: a Bcas. Belgrano x Murguiondo,53_1522,JNAMBA080,80A,,3,
53,,Bº Sarmiento - Bcas. de Belgrano x Murgiondo: a B° Sarmiento x Murguiondo,53_1521,JNAMBA080,80A,,3,
53,,Liniers - Bcas. de Belgrano: a hasta Liniers,53_1532,JNAMBA080,80C,,3,
53,,Liniers - Bcas. de Belgrano: a Bcas. Belgrano,53_1531,JNAMBA080,80C,,3,
53,,Bº Sarmiento - Bcas. de Belgrano x Piedrabuena: a Bcas. Belgrano x Piedrabuena,53_1528,JNAMBA080,80B,,3,
53,,Bº Sarmiento - Bcas. de Belgrano x Piedrabuena: a B° Sarmiento x Piedrabuena,53_1527,JNAMBA080,80B,,3,
53,,Bº Sarmiento - Rivadavia y Gral. Paz: a B° Sarmiento x Piedrabuena,53_319,JNAMBA080,80D,,3,
53,,Bº Sarmiento - Rivadavia y Gral. Paz: a Hasta Liniers x Piedrabuena,53_320,JNAMBA080,80D,,3,
53,,Liniers - Virrey Vertiz y Juramento: hasta Liniers,53_321,JNAMBA080,80E,,3,
53,,Liniers - Virrey Vertiz y Juramento: Semi Rapido a Bcas Belgrano,53_322,JNAMBA080,80E,,3,
54,,Est. Morón: a Palermo,54_1793,JNAMBA166,166A,,3,
54,,Est. Morón: a Morón X Gaona,54_1792,JNAMBA166,166A,,3,
54,,Est. Morón - Villa Spada: a Aromos - Villa Spada,54_910,JPBSAS236,236A,,3,
54,,Est. Morón - Villa Spada: a Morón,54_911,JPBSAS236,236A,,3,
54,,Morón - Villa León: a Villa Leon,54_924,JPBSAS443,443B,,3,
54,,Morón - Villa León: a Morón,54_925,JPBSAS443,443B,,3,
54,,Est. Merlo Gomez - Palomar: a Palomar,54_930,JMMORN634,634A,,3,
54,,Est. Merlo Gomez - Palomar: a Don Bosco,54_931,JMMORN634,634A,,3,
54,,Alessandri: a Alessandri,54_932,JMMORN634,634B,,3,
54,,Alessandri: a Morón,54_933,JMMORN634,634B,,3,
54,,Bº San Juan - Patagones y Don Bosco: a B° San Juan - Achaga - Morón,54_934,JMMORN634,634C,,3,
54,,Bº San Juan - Patagones y Don Bosco: a Don Bosco - Achaga - B° San Juan,54_935,JMMORN634,634C,,3,
54,,Palomar - Bº Gaona: a B° Gaona - IDA,54_936,JMMORN634,634D,,3,
54,,Palomar - Bº Gaona: a B° Gaona - VUELTA,54_937,JMMORN634,634D,,3,
54,,Est. Morón - Est. González Catán: a González Catán,54_1999,JPBSAS236,236F,,3,
54,,Est. Morón - Pontevedra: a Morón,54_1998,JPBSAS236,236E,,3,
54,,Est. Morón - Pontevedra: a Pontevedra,54_1997,JPBSAS236,236E,,3,
54,,Morón - Bº Belgrano: a Morón,54_1996,JPBSAS236,236C,,3,
54,,Morón - Bº Belgrano: a B° Belgrano,54_1995,JPBSAS236,236C,,3,
54,,Ruta 1003: a Palermo x Haedo,54_1596,JNAMBA166,166B,,3,
54,,Ruta 1003: a B° Nuevo x Haedo,54_1595,JNAMBA166,166B,,3,
54,,Ramal A: a Caaguazú - Ituzaingo,54_1594,JMITUZ504,504RA,,3,
54,,Ramal A: a Los Cardales - Ituzaingo,54_1593,JMITUZ504,504RA,,3,
54,,Morón - Lemos x Htal.: a Est. Lemos x Hospital,54_2005,JPBSAS269,269A,,3,
54,,Est. Morón - Ituzaingó: a Ituzaingo - San Alberto,54_1158,JPBSAS395,395C,,3,
54,,Est. Morón - Est. Merlo: a Morón,54_2004,JPBSAS236,236H,,3,
54,,Est. Morón - Est. Merlo: a Merlo - Matera,54_2003,JPBSAS236,236H,,3,
54,,Est. Morón - Est. Laferrere: a Morón,54_2002,JPBSAS236,236G,,3,
54,,Est. Morón - Est. Laferrere: a Laferrere,54_2001,JPBSAS236,236G,,3,
54,,Est. Morón - Est. González Catán: a Morón,54_2000,JPBSAS236,236F,,3,
54,,Morón - Lemos x Lomas de Marilo: x cruce Marilo - Est. Castelar - Est. Morón,54_2016,JPBSAS269,269E,,3,
54,,Morón - Lemos x Lomas de Marilo: a Castelar x Marilo - Est. Lemos,54_2015,JPBSAS269,269E,,3,
54,,Est. Morón - Villa Leon: a Morón,54_2014,JPBSAS269,269D,,3,
54,,Est. Morón - Villa Leon: a Villa Leon x Bacacay,54_2013,JPBSAS269,269D,,3,
54,,Est. Morón - Est. Moreno: a Morón,54_2010,JPBSAS269,269C,,3,
54,,Est. Morón - Est. Moreno: a Moreno,54_2009,JPBSAS269,269C,,3,
54,,Morón - Lemos x Cruce Castelar: a Morón,54_2008,JPBSAS269,269B,,3,
54,,Morón - Lemos x Cruce Castelar: a Est. San Miguel - Est. Lemos,54_2007,JPBSAS269,269B,,3,
54,,Morón - Lemos x Htal.: a Est. Morón x Hospital,54_2006,JPBSAS269,269A,,3,
54,,Est. Morón - Ituzaingó: a Morón,54_1159,JPBSAS395,395C,,3,
54,,Est. Morón - San Alberto: a San Alberto,54_2027,JPBSAS441,441C,,3,
54,,Morón - Bº Nuevo: a Morón,54_2026,JPBSAS441,441B,,3,
54,,Morón - Bº Nuevo: a B° x La Refalosa,54_2025,JPBSAS441,441B,,3,
54,,Est. Morón - Villa Angela: a Morón,54_2024,JPBSAS441,441A,,3,
54,,Est. Morón - Villa Angela: a Villa Angela x Cementerio,54_2023,JPBSAS441,441A,,3,
54,,Est. Castelar - Villa Leon - Ituzaingó - Santa Cecilia: a Ituzaingo - Castelar - Morón,54_2022,JPBSAS395,395B,,3,
54,,Est. Castelar - Villa Leon - Ituzaingó - Santa Cecilia: a Santa Cecilia,54_2021,JPBSAS395,395B,,3,
54,,Est. Morón - Ituzaingó - Villa las Naciones: a Ituzaingo,54_2020,JPBSAS395,395A,,3,
54,,Est. Morón - Ituzaingó - Villa las Naciones: a Villa Las Naciones,54_2019,JPBSAS395,395A,,3,
54,,Morón - Las Catonas: a Marilo x Gaona - Morón,54_2018,JPBSAS269,269F,,3,
54,,Morón - Las Catonas: a Las Catonas x Marilo,54_2017,JPBSAS269,269F,,3,
54,,Est. Castelar - Villa Udaondo: a Est. Castelar,54_2030,JPBSAS441,441D,,3,
54,,Est. Castelar - Villa Udaondo: a Villa Udaondo,54_2029,JPBSAS441,441D,,3,
54,,Est. Morón - San Alberto: a Morón,54_2028,JPBSAS441,441C,,3,
55,,Valentín Alsina  - Colectora Panamericana y RP 23: a Colectora Panamericana y RP 23,55_1421,JNAMBA015,15D,,3,
55,,Valentín Alsina - Est. Gral. Pacheco: a Valentí­n Alsina,55_1420,JNAMBA015,15C,,3,
55,,Valentín Alsina - Est. Benavídez x Htal. Naval: a Valentí­n Alsina x Htal. Naval,55_1418,JNAMBA015,15B,,3,
55,,Valentín Alsina - Est. Benavídez x Htal. Naval: a Est. Benaví­dez x Htal. Naval,55_1417,JNAMBA015,15B,,3,
55,,Valentín Alsina - Est. Benavídez: a Valentí­n Alsina,55_1416,JNAMBA015,15A,,3,
55,,Valentín Alsina - Est. Benavídez: a Est. Benaví­dez,55_1415,JNAMBA015,15A,,3,
55,,Valentín Alsina - Est. Gral. Pacheco: a Est. Gral. Pacheco,55_1419,JNAMBA015,15C,,3,
55,,Valentín Alsina - Est. Benavídez x Htal. Naval: a Valentí­n Alsina,55_1432,JNAMBA015,15I,,3,
55,,Valentín Alsina - Est. Benavídez x Htal. Naval: a Est. Benaví­dez x Htal. Naval,55_1431,JNAMBA015,15I,,3,
55,,Expreso - Valentín Alsina - Est. Benavídez: Expreso - Valentí­n Alsina,55_1430,JNAMBA015,15H,,3,
55,,Expreso - Valentín Alsina - Est. Benavídez: Expreso - Est. Benaví­dez,55_1429,JNAMBA015,15H,,3,
55,,Valentín Alsina - Bcas. de Belgrano: a Valentí­n Alsina,55_1428,JNAMBA015,15G,,3,
55,,Valentín Alsina - Bcas. de Belgrano: a Bcas. de Belgrano,55_1427,JNAMBA015,15G,,3,
55,,Valentín Alsina - Av. Del Libertador y Pico: a Valentí­n Alsina,55_1426,JNAMBA015,15F,,3,
55,,Valentín Alsina - Av. Del Libertador y Pico: a Av. Del Libertador y Pico,55_1425,JNAMBA015,15F,,3,
55,,Valentín Alsina - Bº 1° de Mayo: a Valentí­n Alsina,55_1424,JNAMBA015,15E,,3,
55,,Valentín Alsina - Bº 1° de Mayo: a B° 1Â° de Mayo,55_1423,JNAMBA015,15E,,3,
55,,Valentín Alsina  - Colectora Panamericana y RP 23: a Valentí­n Alsina,55_1422,JNAMBA015,15D,,3,
55,,Valentín Alsina  - Colectora Panamericana y RP 23: a Valentí­n Alsina,55_1436,JNAMBA015,15K,,3,
55,,Valentín Alsina  - Colectora Panamericana y RP 23: a Colectora Panamericana y RP 23,55_1435,JNAMBA015,15K,,3,
55,,Valentín Alsina - Est. Gral. Pacheco: a Valentí­n Alsina,55_1434,JNAMBA015,15J,,3,
55,,Valentín Alsina - Est. Gral. Pacheco: a Est. Gral. Pacheco,55_1433,JNAMBA015,15J,,3,
55,,Valentín Alsina - Ex Fca. Wobron: a Ex Fca. Wobron,55_296,JNAMBA015,15L,,3,
55,,Valentín Alsina - Ex Fca. Wobron: a Valentí­n Alsina,55_297,JNAMBA015,15L,,3,
56,,Barracas - Chacarita x Palermo Viejo: R3 a Barracas x Pza. Serrano,56_1453,JNAMBA039,39C,,3,
56,,Barracas - Chacarita x Palermo Viejo: R3 a Chacarita x Cnel. Dí­az - Honduras,56_1452,JNAMBA039,39C,,3,
56,,Barracas - Chacarita x Colegiales: R2 a Barracas x Colegiales,56_1451,JNAMBA039,39B,,3,
56,,Barracas - Chacarita x Colegiales: R2 a Chacarita x Colegiales,56_1450,JNAMBA039,39B,,3,
56,,Barracas - Chacarita: R1 a Barracas x Pza. Italia,56_1449,JNAMBA039,39A,,3,
56,,Barracas - Chacarita: R1 a Chacarita x Pza. Italia,56_1448,JNAMBA039,39A,,3,
56,,Pza. Constitución - Chacarita: R1 a Chacarita x Pza. Italia,56_300,JNAMBA039,39D,,3,
56,,Pza. Constitución - Chacarita: R1 hasta Constitución x Pza. Italia,56_301,JNAMBA039,39D,,3,
56,,Pza. Constitución - Chacarita x Colegiales: R2 a Chacarita x Colegiales,56_304,JNAMBA039,39E,,3,
56,,Pza. Constitución - Chacarita x Colegiales: R2 hasta Constitución x Colegiales,56_305,JNAMBA039,39E,,3,
56,,Pza. Constitución - Chacarita x Palermo Viejo: R3 a Chacarita x Cnel. Dí­az - Honduras,56_306,JNAMBA039,39F,,3,
56,,Pza. Constitución - Chacarita x Palermo Viejo: R3 hasta Constitución x Palermo Viejo,56_307,JNAMBA039,39F,,3,
57,,Pra. Junta - La Tablada: a La Tablada,57_635,JNAMBA049,49A,,3,
57,,Pra. Junta - La Tablada: a Pra. Junta,57_636,JNAMBA049,49A,,3,
57,,Pra. Junta - Isidro Casanova x Cnel. Olleros: a Pra. Junta,57_1131,JNAMBA049,49B,,3,
57,,Pra. Junta - Isidro Casanova x Cnel. Olleros: a Isidro Casanova x Cnel. Olleros,57_1130,JNAMBA049,49B,,3,
58,,Expreso x Autop. - La Boca - José C. Paz: Rapido x Autop. San Miguel Constitución - IDA,58_637,JNAMBA053,53B,,3,
58,,Expreso x Autop. - La Boca - José C. Paz: Rapido x Autop. San Miguel Constitución - VUELTA,58_638,JNAMBA053,53B,,3,
58,,La Boca - José C. Paz: a Boca,58_1167,JNAMBA053,53A,,3,
58,,La Boca - José C. Paz: a Est. J.C. Paz x Gasp. Campos x San Miguel,58_1166,JNAMBA053,53A,,3,
59,,Balneario de Quilmes - Ciudadela Norte x Pte. Agüero: a Ciudadela Norte x Pte. Agüero,59_647,JNAMBA085,85A,,3,
59,,Balneario de Quilmes - Ciudadela Norte x Pte. Agüero: a Balneario de Quilmes,59_648,JNAMBA085,85A,,3,
59,,Pompeya - Ciudadela Norte: a Ciudadela Norte,59_1205,JNAMBA085,85D,,3,
59,,Balneario de Quilmes - Ciudadela Norte: a Balneario de Quilmes,59_1204,JNAMBA085,85C,,3,
59,,Balneario de Quilmes - Ciudadela Norte: a Ciudadela Norte,59_1203,JNAMBA085,85C,,3,
59,,Balneario de Quilmes - Ciudadela Norte x Pte. Gerli: a Balneario de Quilmes,59_1202,JNAMBA085,85B,,3,
59,,Balneario de Quilmes - Ciudadela Norte x Pte. Gerli: a Ciudadela Norte x Pte. Gerli,59_1201,JNAMBA085,85B,,3,
59,,Pompeya - Ciudadela Norte: a Pompeya,59_1206,JNAMBA085,85D,,3,
160,,Ramal B: Ramal B - VUELTA,160_203,JPBSAS354,354B,,3,
160,,Ramal B: Ramal B - IDA,160_202,JPBSAS354,354B,,3,
161,,Ramal 2 - Pte. Brandsen - Merlo: a Easy x yrigoyen,161_1090,JPBSAS312,312R2,,3,
161,,Ramal 2 - San Antonio de Padua - Villa Gral. Zapiola: a Zapiola / padua,161_1098,JPBSAS329,329R2,,3,
161,,Troncal 1 - San Antonio de Padua - Moreno: a Est. Moreno,161_1095,JPBSAS329,329TR1,,3,
161,,Troncal 1 - San Antonio de Padua - Moreno: a Padua x Zapiola,161_1094,JPBSAS329,329TR1,,3,
161,,Ramal 3 - Pte. Brandsen - Villa Leon - Moreno x S. A. de Padua: a Est. Moreno,161_1093,JPBSAS312,312R3,,3,
161,,Ramal 3 - Pte. Brandsen - Villa Leon - Moreno x S. A. de Padua: a Villa Leon,161_1092,JPBSAS312,312R3,,3,
161,,Ramal 2 - Pte. Brandsen - Merlo: a Est. merlo,161_1091,JPBSAS312,312R2,,3,
161,,Ramal 2 - San Antonio de Padua - Villa Gral. Zapiola: a Confiteria Zapiola,161_1099,JPBSAS329,329R2,,3,
161,,Ramal 2 - Moreno - Bº Luchetti - C. Banco Provincia: a Bco Provincia x Luchetti,161_1100,JPBSAS422,422R2,,3,
161,,Ramal 1 - Moreno - Gral. Rodriguez: a Gral Rodriguez,161_1601,JPBSAS422,422TR1,,3,
162,,La Teja - Distrito Militar: R1 - Est. MERLO - SANTA ISABEL,162_803,JPBSAS238,238A,,3,
162,,La Teja - Est. Morón: a Est. PADUA - CASCALLARES,162_805,JPBSAS238,238B,,3,
162,,La Teja - Distrito Militar: R1 - SANTA ISABEL - Est. MERLO,162_804,JPBSAS238,238A,,3,
162,,Haedo - San Antonio: R2 - Est. MERLO X HEREDIA,162_807,JPBSAS238,238C,,3,
162,,La Teja - Est. Morón: a CASCALLARES - Est. PADUA,162_806,JPBSAS238,238B,,3,
162,,Haedo - Santa Rosa: a Est. PADUA - MATERA - B. Rivadavia - Est. MERLO,162_809,JPBSAS238,238D,,3,
162,,Haedo - San Antonio: R2 - SANTA ISABEL X HEREDIA,162_808,JPBSAS238,238C,,3,
162,,Haedo - Santa Rosa: a Est. MERLO - B. Rivadavia - MATERA - Est. PADUA,162_810,JPBSAS238,238D,,3,
162,,Est. Padua - San Lorenzo: a Est. Merlo - 20 de Junio,162_816,JMMERL500D,500DA,,3,
162,,Est. Padua - Crice Maríano Acosta: a Est. Merlo - Pearson,162_818,JMMERL500D,500DB,,3,
162,,Est. Padua - San Lorenzo: a 20 de Junio - Est.Merlo,162_817,JMMERL500D,500DA,,3,
162,,Est. Padua - Crice Maríano Acosta: a Pearson - Est. Merlo,162_819,JMMERL500D,500DB,,3,
162,,Est. Padua - Villa Magdalena - Pontevedra: a Htal. Malvinas-Est. Merlo-El Ceibo-Est. Padua,162_821,JMMERL500D,500DC,,3,
162,,Est. Padua - Villa Magdalena - Pontevedra: a Est. Padua-El Ceibo-Est. Merlo-Htal. Malvinas,162_820,JMMERL500D,500DC,,3,
162,,Est. Padua - Bº Rivadavia - Campanilla: a Distrito Militar - La Teja x Libertad,162_823,JMMERL500D,500DD,,3,
162,,Est. Padua - Bº Rivadavia - Campanilla: a La Teja x Libertad - Distrito Militar,162_822,JMMERL500D,500DD,,3,
162,,Est. Merlo - Ombu - Lasalle: a Lasalle x Libertad - Est. Merlo,162_825,JMMERL500D,500DE,,3,
162,,Est. Merlo - Ombu - Lasalle: a Est. Merlo - x Libertad - Lasalle,162_824,JMMERL500D,500DE,,3,
162,,Htal. de Malvinas - Villa Magdalena - Merlo Gomez x Pearson: a Vergara - Est. Haedo,162_827,JMMERL500D,500DF,,3,
162,,Htal. de Malvinas - Villa Magdalena - Merlo Gomez x Pearson: a Est. Haedo - Vergara,162_826,JMMERL500D,500DF,,3,
162,,Est. Merlo - Bº Nuevo - Merlo Gomez: a B° Nuevo - Est. Padua,162_829,JMMERL500D,500DG,,3,
